High-yielding,Not high-yielding,sentences
1,0,"2-[(3R,4S)-4-[(4-chloro-5-ethyl-1H-imidazole-2-carbonyl)amino]-3-ethoxypiperidin-1-yl]-5-ethoxycarbonyl-1,3-thiazole-4-carboxylic acid and 2,2-difluoroethanamine react together in the presence of 1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide, chlorane, 1-hydroxybenzotriazole to produce ethyl 2-[(3R,4S)-4-[(4-chloro-5-ethyl-1H-imidazole-2-carbonyl)amino]-3-ethoxypiperidin-1-yl]-4-(2,2-difluoroethylcarbamoyl)-1,3-thiazole-5-carboxylate."
0,1,"tert-butyl 4-formylpiperidine-1-carboxylate and (1R,2S)-2-(3-fluoro-2-methoxyphenyl)cyclopropan-1-amine react together in the presence of triacetyloxyboranuide, methanol, chlorane, 1,2-dichloroethane, dichloromethane, sodium(1+) to produce tert-butyl 4-[[[(1R,2S)-2-(3-fluoro-2-methoxyphenyl)cyclopropyl]amino]methyl]piperidine-1-carboxylate."
0,1,"N-[6-[difluoro-[6-(1-methylpyrazol-4-yl)-[1,2,4]triazolo[4,3-a]pyridin-3-yl]methyl]imidazo[1,2-b]pyridazin-2-yl]cyclopropanecarboxamide reacts in the presence of methanol, chlorane, oxidane to produce 6-[difluoro-[6-(1-methylpyrazol-4-yl)-[1,2,4]triazolo[4,3-a]pyridin-3-yl]methyl]imidazo[1,2-b]pyridazin-2-amine."
1,0,"[3-(3-chlorophenyl)-3-[(2-methylpropan-2-yl)oxycarbonylamino]propyl] methanesulfonate and iodide react together in the presence of propan-2-one, N-ethyl-N-propan-2-ylpropan-2-amine, methanesulfonyl chloride, dichloromethane, sodium(1+) to produce tert-butyl N-[1-(3-chlorophenyl)-3-iodopropyl]carbamate."
0,1,"bromomethylbenzene and 6-hydroxy-3,4-dihydro-2H-chromene-2-carboxylic acid react together in the presence of oxolane, ethyl acetate, chlorane, carbonate, aluminum(3+), hydride, potassium(1+), lithium(1+) to produce (6-phenylmethoxy-3,4-dihydro-2H-chromen-2-yl)methanol."
0,1,"(2S,3R)-3-hydroxy-2-[(2-methylpropan-2-yl)oxycarbonylamino]butanoic acid and O-benzylhydroxylamine react together in the presence of Dicyclohexylcarbodiimide, oxolane, chlorane, 1-hydroxybenzotriazole to produce tert-butyl N-[(2S,3R)-3-hydroxy-1-oxo-1-(phenylmethoxyamino)butan-2-yl]carbamate."
1,0,"methyl 2-(benzylamino)-2-(4-fluorophenyl)acetate reacts in the presence of propan-2-ol, chlorane, formate, azanium, palladium to produce methyl 2-amino-2-(4-fluorophenyl)acetate."
1,0,"3-(4-chloro-1-oxo-2H-isoquinolin-7-yl)benzonitrile and phosphoryl trichloride react together in the presence of acetonitrile to produce 3-(1,4-dichloroisoquinolin-7-yl)benzonitrile."
1,0,tert-butyl N-[1-[4-(6-fluoro-4-oxo-2-phenylchromen-3-yl)phenyl]cyclobutyl]carbamate and 3-iodo-8-methoxy-7-nitro-2-phenylchromen-4-one react together to produce tert-butyl N-[1-[4-(8-methoxy-7-nitro-4-oxo-2-phenylchromen-3-yl)phenyl]cyclobutyl]carbamate.
0,1,"bromomethylcyclopropane and N-[4-(2,4-difluorophenoxy)-3-(4-ethoxy-1-methyl-6-oxopyridin-3-yl)phenyl]ethanesulfonamide react together in the presence of N,N-dimethylformamide, oxidane, hydride, sodium(1+) to produce N-(cyclopropylmethyl)-N-[4-(2,4-difluorophenoxy)-3-(4-ethoxy-1-methyl-6-oxopyridin-3-yl)phenyl]ethanesulfonamide."
1,0,"1-(3,3-dimethoxycyclobutyl)pent-4-en-1-one and acetate react together in the presence of ethyl acetate to produce 2-acetamido-N-tert-butyl-2-(3,3-dimethoxycyclobutyl)hex-5-enamide."
1,0,"ethyl (2R)-2-methyl-4-(3-methyl-4-phenylpyrazol-1-yl)-2-methylsulfonylbutanoate reacts in the presence of oxolane, methanol, oxidane, potassium(1+), hydroxide to produce (2R)-2-methyl-4-(3-methyl-4-phenylpyrazol-1-yl)-2-methylsulfonylbutanoic acid."
1,0,"methyl 2-sulfanylacetate and 2-fluoro-3-(trifluoromethyl)benzaldehyde react together in the presence of N,N-dimethylformamide, oxidane, carbonate, potassium(1+) to produce methyl 7-(trifluoromethyl)-1-benzothiophene-2-carboxylate."
1,0,"4-methoxyaniline and 4-chloro-3-nitropyridine react together in the presence of acetate, ethanol, oxidane, sodium(1+) to produce N-(4-methoxyphenyl)-3-nitropyridin-4-amine."
1,0,"N-[[2-(5,6-dimethoxy-1-methylindol-3-yl)-1-(4-methylphenyl)sulfonylpyrrolo[2,3-b]pyridin-4-yl]methyl]-2-thiophen-2-ylethanamine reacts in the presence of potassium(1+), hydroxide to produce N-[[2-(5,6-dimethoxy-1-methylindol-3-yl)-1H-pyrrolo[2,3-b]pyridin-4-yl]methyl]-2-thiophen-2-ylethanamine."
1,0,"4-bromo-2,6-difluorobenzoic acid and 1-hydroxybenzotriazole react together in the presence of 1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide, azane to produce 4-bromo-2,6-difluorobenzamide."
1,0,"tert-butyl 3-[(3R)-3-hydroxypyrrolidine-1-carbonyl]azetidine-1-carboxylate reacts in the presence of dichloromethane, 2,2,2-trifluoroacetic acid to produce azetidin-3-yl-[(3R)-3-hydroxypyrrolidin-1-yl]methanone."
0,1,"5-(4-cyclopropylsulfonylphenyl)-6-(oxan-4-yl)-1-pyridin-2-ylhexane-1,4-dione and azanium react together in the presence of acetate, ethyl acetate, N,N-dimethylformamide to produce 2-[5-[1-(4-cyclopropylsulfonylphenyl)-2-(oxan-4-yl)ethyl]-1H-pyrrol-2-yl]pyridine."
1,0,"methyl 3-[[(4R)-2,2-dimethyl-1,3-dioxolan-4-yl]methoxy]benzoate reacts in the presence of oxolane, oxidane, lithium(1+), hydroxide to produce 3-[[(4R)-2,2-dimethyl-1,3-dioxolan-4-yl]methoxy]benzoic acid."
0,1,methanol and 2-(2-chloro-4-fluorophenyl)-7-hydroxy-1H-benzimidazole-4-carboxylic acid react together in the presence of sulfuric acid to produce methyl 2-(2-chloro-4-fluorophenyl)-7-hydroxy-1H-benzimidazole-4-carboxylate.
0,1,"2-pyridin-2-ylbut-3-yn-2-ol and 10-bromo-3-cyclopropyl-9-fluoro-5,6-dihydroimidazo[1,2-d][1,4]benzoxazepine-2-carboxamide react together to produce 3-cyclopropyl-9-fluoro-10-(3-hydroxy-3-pyridin-2-ylbut-1-ynyl)-5,6-dihydroimidazo[1,2-d][1,4]benzoxazepine-2-carboxamide."
1,0,"oxolane and (3R)-3-[(1R)-1-(4-methoxyphenyl)sulfonyl-5-phenylpentyl]oxetan-2-one react together in the presence of acetic acid, hydride, sodium(1+) to produce (2R,3S)-3-(4-methoxyphenyl)sulfonyl-7-phenyl-2-(phenylsulfanylmethyl)heptanoic acid."
1,0,ethanol and 10-chloroanthracene-1-carboxylic acid react together in the presence of sulfuric acid to produce ethyl 10-chloroanthracene-1-carboxylate.
1,0,"2-hexadecyloxirane and 2-aminoethanol react together in the presence of ethanol, oxidane to produce 1-(2-hydroxyethylamino)octadecan-2-ol."
1,0,"(4R)-4-methyl-1,3-oxazolidin-2-one and 6-[4-(4-bromo-2-fluorobenzoyl)piperazin-1-yl]-5-methylpyridine-3-carbonitrile react together to produce 6-[4-[2-fluoro-4-[(4R)-4-methyl-2-oxo-1,3-oxazolidin-3-yl]benzoyl]piperazin-1-yl]-5-methylpyridine-3-carbonitrile."
0,1,"tert-butyl 3-[4-(6-chloro-3-formyl-1H-indol-5-yl)phenyl]pyrrolidine-1-carboxylate and chlorite react together in the presence of acetonitrile, 2-methylpropan-2-ol, 2-methylbut-2-ene, oxidane, dihydrogen phosphate, sodium(1+) to produce 6-chloro-5-[4-[1-[(2-methylpropan-2-yl)oxycarbonyl]pyrrolidin-3-yl]phenyl]-1H-indole-3-carboxylic acid."
0,1,"1-(5,6-dichloropyridin-3-yl)ethanol reacts in the presence of 4-methylbenzenesulfonic acid, chlorobenzene to produce 2,3-dichloro-5-ethenylpyridine."
0,1,"ethyl 5-amino-1-phenylpyrazole-3-carboxylate and 2,4-dichloro-5-(5-fluoropyridin-2-yl)benzoic acid react together in the presence of N-ethyl-N-propan-2-ylpropan-2-amine, ethyl acetate, chlorane, hydrogen carbonate, sodium(1+) to produce ethyl 5-[[2,4-dichloro-5-(5-fluoropyridin-2-yl)benzoyl]amino]-1-phenylpyrazole-3-carboxylate."
0,1,"(E)-2,3-diacetyloxybut-2-enedioate and 4-methylbenzenesulfonic acid react together in the presence of propan-2-ol, ethanol to produce methyl 6-hydroxy-7-oxo-3-phenyl-1H-pyrazolo[1,5-a]pyrimidine-5-carboxylate."
1,0,"(6R,7aS)-6-azido-2-[4-(trifluoromethoxy)phenyl]-5,6,7,7a-tetrahydro-1H-pyrrolo[1,2-c]imidazol-3-one reacts in the presence of oxolane, palladium to produce (6R,7aS)-6-amino-2-[4-(trifluoromethoxy)phenyl]-5,6,7,7a-tetrahydro-1H-pyrrolo[1,2-c]imidazol-3-one."
1,0,"methyl 4-methyl-2-[[6-[4-[2-(trifluoromethyl)benzoyl]piperazin-1-yl]pyridazine-3-carbonyl]amino]pentanoate reacts in the presence of oxolane, oxidane, hydride, lithium(1+), hydroxide to produce 4-methyl-2-[[6-[4-[2-(trifluoromethyl)benzoyl]piperazin-1-yl]pyridazine-3-carbonyl]amino]pentanoic acid."
0,1,"2,4,8-trichloro-7-methoxyquinoline and 3-methoxy-2-methylaniline react together in the presence of chlorane, propanedioic acid to produce 2,4-dichloro-7-methoxy-8-methylquinoline."
1,0,"prop-2-enyl (4S,5R,6S)-3-[7-[1-(2-amino-2-oxoethyl)pyridin-1-ium-3-carbonyl]imidazo[5,1-b][1,3]thiazol-2-yl]-6-[(1R)-1-hydroxyethyl]-4-methyl-7-oxo-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylate reacts in the presence of oxolane, acetate, 5,5-dimethylcyclohexane-1,3-dione, triethyl phosphite, oxidane, hydrogen carbonate, iodide, sodium(1+), palladium(2+) to produce (4S,5R,6S)-3-[7-[1-(2-amino-2-oxoethyl)pyridin-1-ium-3-carbonyl]imidazo[5,1-b][1,3]thiazol-2-yl]-6-[(1R)-1-hydroxyethyl]-4-methyl-7-oxo-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylate."
1,0,"2-propyl-4-(trifluoromethyl)benzaldehyde and methyl 2-(triphenyl-lambda5-phosphanylidene)acetate react together in the presence of ethyl acetate, toluene to produce methyl 3-[2-propyl-4-(trifluoromethyl)phenyl]prop-2-enoate."
1,0,"methyl 6-phenylsulfanylhexa-2,4-dienoate reacts in the presence of methanol, sodium(1+), hydroxide to produce 6-phenylsulfanylhexa-2,4-dienoic acid."
1,0,"tert-butyl N-[(1S)-1-(6-methyl-1-phenylbenzimidazol-2-yl)ethyl]carbamate reacts in the presence of dichloromethane, 2,2,2-trifluoroacetic acid to produce (1S)-1-(6-methyl-1-phenylbenzimidazol-2-yl)ethanamine."
1,0,1-(2-chloroethoxy)naphthalene and 3-(1H-indol-3-yl)propan-1-amine react together to produce 3-(1H-indol-3-yl)-N-(2-naphthalen-1-yloxyethyl)propan-1-amine.
0,1,"4-amino-3-tert-butyl-5-methylbenzenethiol and 1-phenylpyrrole-2,5-dione react together in the presence of N,N-diethylethanamine, toluene to produce 3-(4-amino-3-tert-butyl-5-methylphenyl)sulfanyl-1-phenylpyrrolidine-2,5-dione."
1,0,"tert-butyl 2-[[6-(hydroxymethyl)pyridin-2-yl]-[(2-methylpropan-2-yl)oxycarbonyl]amino]acetate reacts in the presence of (1,1-diacetyloxy-3-oxo-1lambda5,2-benziodoxol-1-yl) acetate, dichloromethane, dioxido-oxo-sulfanylidene-lambda6-sulfane, sodium(1+) to produce tert-butyl 2-[(6-formylpyridin-2-yl)-[(2-methylpropan-2-yl)oxycarbonyl]amino]acetate."
1,0,"ethyl 5-[2-(2-methoxyethyl)imidazo[4,5-c]quinolin-1-yl]pentanoate reacts in the presence of sodium(1+), hydroxide to produce 5-[2-(2-methoxyethyl)imidazo[4,5-c]quinolin-1-yl]pentanoic acid."
0,1,"[(6S,8S,9R,10S,11S,13S,14S,16S,17R)-17-acetyl-9-bromo-11-hydroxy-6,10,13,16-tetramethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl] acetate reacts in the presence of tributylstannane to produce [(6S,8S,9S,10R,11S,13S,14S,16S,17R)-17-acetyl-11-hydroxy-6,10,13,16-tetramethyl-3-oxo-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-yl] acetate."
0,1,"1-[4-(2-methylpropyl)phenyl]ethanone and Bromate react together in the presence of sulfuric acid, potassium(1+) to produce 1-[3-bromo-4-(2-methylpropyl)phenyl]ethanone."
0,1,"1-methylpiperazine and tert-butyl 2-(6-chloro-3-methoxypyridazin-4-yl)-6-formylindole-1-carboxylate react together in the presence of acetic acid, triacetyloxyboranuide, dichloromethane, hydrogen carbonate, Carbon dioxide, sodium(1+) to produce tert-butyl 2-(6-chloro-3-methoxypyridazin-4-yl)-6-[(4-methylpiperazin-1-yl)methyl]indole-1-carboxylate."
0,1,"2-prop-2-ynylisoindole-1,3-dione and 3-(4-aminophenyl)-7-iodothieno[3,2-c]pyridin-4-amine react together in the presence of N,N-diethylethanamine, N,N-dimethylformamide, oxidane, iodocopper to produce 2-[3-[4-amino-3-(4-aminophenyl)thieno[3,2-c]pyridin-7-yl]prop-2-ynyl]isoindole-1,3-dione."
1,0,"acetonitrile and 2-(6-chloropyridin-3-yl)propan-2-ol react together in the presence of azanium, hydroxide to produce N-[2-(6-chloropyridin-3-yl)propan-2-yl]acetamide."
0,1,"(4S)-5,5-dimethyl-4-phenyl-1,3-oxazolidin-2-one and 6-bromo-3,4-dihydro-2H-isoquinolin-1-one react together to produce (4S)-5,5-dimethyl-3-(1-oxo-3,4-dihydro-2H-isoquinolin-6-yl)-4-phenyl-1,3-oxazolidin-2-one."
0,1,"ethyl 2-[2-[(4-chlorophenyl)methylcarbamoyl]quinolin-6-yl]-1-cyclohexylbenzimidazole-5-carboxylate reacts in the presence of oxolane, ethanol, sodium(1+), hydroxide to produce 2-[2-[(4-chlorophenyl)methylcarbamoyl]quinolin-6-yl]-1-cyclohexylbenzimidazole-5-carboxylic acid."
0,1,"ethyl carbonochloridate and ethyl 4-(4-cyanopiperidin-1-yl)azepane-1-carboxylate react together in the presence of oxolane, bis(trimethylsilyl)azanide, lithium(1+) to produce ethyl 4-(4-cyano-4-ethoxycarbonylpiperidin-1-yl)azepane-1-carboxylate."
0,1,"ethyl 2-bromoacetate and 2-(methoxymethyl)-4-(oxan-2-yloxy)-6-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)benzaldehyde react together in the presence of oxolane, chloro(trimethyl)silane, chlorane, zinc to produce ethyl 2-[1,6-dihydroxy-4-(methoxymethyl)-3H-2,1-benzoxaborol-3-yl]acetate."
0,1,"methanesulfonyl chloride and 4-oxo-8-piperazin-1-yl-1-azatricyclo[7.3.1.05,13]trideca-2,5(13),6,8-tetraene-3-carboxylic acid react together in the presence of oxidane, potassium(1+), hydroxide to produce 8-(4-methylsulfonylpiperazin-1-yl)-4-oxo-1-azatricyclo[7.3.1.05,13]trideca-2,5(13),6,8-tetraene-3-carboxylic acid."
0,1,"None and (2S)-2-(methoxycarbonylamino)-3-methylbutanoic acid react together in the presence of N-ethyl-N-propan-2-ylpropan-2-amine, [dimethylamino(triazolo[4,5-b]pyridin-3-yloxy)methylidene]-dimethylazanium, N,N-dimethylformamide, hexafluorophosphate, oxidane, chloride to produce methyl N-[(2S)-1-[(2S)-2-[5-[4-[2-[(2S)-1-[(2S)-2-(methoxycarbonylamino)-3-methylbutanoyl]pyrrolidin-2-yl]-3H-benzimidazol-5-yl]phenyl]-1H-imidazol-2-yl]pyrrolidin-1-yl]-3-methyl-1-oxobutan-2-yl]carbamate."
0,1,"N-[(2R)-3-methyl-1-oxo-1-pyrrolidin-1-ylbutan-2-yl]-2-phenoxy-5-(2-trimethylsilylethoxymethyl)pyrrolo[2,3-b]pyrazine-7-carboxamide reacts in the presence of dichloromethane, 2,2,2-trifluoroacetic acid to produce N-[(2R)-3-methyl-1-oxo-1-pyrrolidin-1-ylbutan-2-yl]-2-phenoxy-5H-pyrrolo[2,3-b]pyrazine-7-carboxamide."
1,0,"ethyl 6,7-difluoro-1-(2-fluoroethyl)-4-oxoquinoline-3-carboxylate reacts in the presence of chlorane to produce 6,7-difluoro-1-(2-fluoroethyl)-4-oxoquinoline-3-carboxylic acid."
0,1,"2-[2-(2,4-dichlorophenyl)oxiran-2-yl]-2,2-difluoroacetamide and 1H-1,2,4-triazole react together in the presence of ethyl acetate, N,N-dimethylformamide, chlorane, oxidane, carbonate, potassium(1+) to produce 3-(2,4-dichlorophenyl)-2,2-difluoro-3-hydroxy-4-(1,2,4-triazol-1-yl)butanamide."
0,1,"3-chloro-N-[4-chloro-2-[(5-chloropyridin-2-yl)carbamoyl]-6-hydroxyphenyl]-4-[(4-methylpiperazin-1-yl)methyl]thiophene-2-carboxamide and 1-bromo-2-methoxyethane react together in the presence of N,N-dimethylformamide, carbonate, cesium(1+) to produce 3-chloro-N-[4-chloro-2-[(5-chloropyridin-2-yl)carbamoyl]-6-(2-methoxyethoxy)phenyl]-4-[(4-methylpiperazin-1-yl)methyl]thiophene-2-carboxamide."
0,1,"(E)-3-[6-[[(3R)-1-[(4-benzoylphenyl)methyl]pyrrolidin-3-yl]-[(2-methylpropan-2-yl)oxycarbonyl]amino]pyridin-3-yl]prop-2-enoic acid and O-(oxan-2-yl)hydroxylamine react together in the presence of 1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide, chlorane, oxidane, hydrogen carbonate, 1-hydroxybenzotriazole, sodium(1+) to produce tert-butyl N-[(3R)-1-[(4-benzoylphenyl)methyl]pyrrolidin-3-yl]-N-[5-[(E)-3-(oxan-2-yloxyamino)-3-oxoprop-1-enyl]pyridin-2-yl]carbamate."
1,0,"trimethyl(prop-2-enyl)silane and 2-phenyloxan-2-ol react together in the presence of ethoxyethane, dichloromethane, trifluoroborane to produce 2-phenyl-2-prop-2-enyloxane."
1,0,"2-amino-6-methylbenzonitrile and carbamimidoyl chloride react together in the presence of 1-methoxy-2-(2-methoxyethoxy)ethane, chlorane to produce 5-methylquinazoline-2,4-diamine."
0,1,"(2-benzyl-5-chloro-1-benzothiophen-3-yl) acetate reacts in the presence of ethanol, chlorane, sodium(1+), hydroxide to produce 2-benzyl-5-chloro-1-benzothiophen-3-ol."
0,1,"1-[[5-chloro-1-(2-chloroethyl)benzimidazol-2-yl]methyl]-3-methylsulfonylpyrazolo[3,4-c]pyridine and pyrrolidin-3-ol react together in the presence of acetonitrile to produce 1-[2-[5-chloro-2-[(3-methylsulfonylpyrazolo[3,4-c]pyridin-1-yl)methyl]benzimidazol-1-yl]ethyl]pyrrolidin-3-ol."
1,0,"[(2R,3R,4R,5S)-3,4,5-triacetyloxyoxolan-2-yl]methyl acetate and phenylmethanol react together in the presence of ethyl acetate, oxidane, chloride, zinc(2+) to produce [(2R,3R,4R,5R)-3,4-diacetyloxy-5-phenylmethoxyoxolan-2-yl]methyl acetate."
1,0,4-methylbenzenesulfinate and 1-methylpyrrole-2-carbaldehyde react together in the presence of sodium(1+) to produce 1-ethyl-2-methylindole.
1,0,"tert-butyl acetate and ethyl 3-bromo-4-chloro-5-methyl-1-(2-trimethylsilylethoxymethyl)pyrrole-2-carboxylate react together in the presence of 2-methylpropan-2-olate, potassium(1+) to produce tert-butyl 3-bromo-4-chloro-5-methyl-1-(2-trimethylsilylethoxymethyl)pyrrole-2-carboxylate."
1,0,"ethyl 2,2-dimethylnon-8-enoate reacts in the presence of oxolane, methanol, oxidane, lithium(1+), hydroxide to produce 2,2-dimethylnon-8-enoic acid."
1,0,"1-phenylnonan-1-one and cyclopenta-1,3-diene react together in the presence of oxolane, sodium(1+) to produce 1-cyclopenta-2,4-dien-1-ylidenenonylbenzene."
1,0,"tert-butyl piperazine-1-carboxylate and 5-[2-(4-chloro-6-ethylpyrimidin-5-yl)ethynyl]pyridin-2-amine react together in the presence of 1,4-dioxane, N-ethyl-N-propan-2-ylpropan-2-amine to produce tert-butyl 4-[5-[2-(6-aminopyridin-3-yl)ethynyl]-6-ethylpyrimidin-4-yl]piperazine-1-carboxylate."
0,1,"1-(3-chloroprop-1-enyl)naphthalene and 5,6,7,8-tetrahydro-4H-[1,3]thiazolo[4,5-d]azepin-2-amine react together in the presence of methanol, chloroform to produce 6-(3-naphthalen-1-ylprop-2-enyl)-4,5,7,8-tetrahydro-[1,3]thiazolo[4,5-d]azepin-2-amine."
0,1,"1,3,5,7-tetrazatricyclo[3.3.1.13,7]decane and oxidane react together to produce 1H-pyrrolo[2,3-b]pyridine-3-carbaldehyde."
1,0,"(E)-3-(4-bromofuran-2-yl)prop-2-enoic acid and thionyl dichloride react together in the presence of N,N-dimethylformamide, chloroform to produce (E)-3-(4-bromofuran-2-yl)prop-2-enoyl chloride."
0,1,"methyl 2-carbamothioyl-3,4-dihydro-1H-isoquinoline-6-carboxylate and hydroxylamine react together in the presence of 1,4-dioxane, methanol, chlorane, potassium(1+), hydroxide to produce 2-[4-(2,3-dihydro-1,4-benzodioxin-6-yl)-1,3-thiazol-2-yl]-N-hydroxy-3,4-dihydro-1H-isoquinoline-6-carboxamide."
1,0,"ethyl 2-[(4-fluorophenyl)methylsulfinyl]acetate reacts in the presence of oxolane, methanol, sodium(1+), hydroxide to produce 2-[(4-fluorophenyl)methylsulfinyl]acetic acid."
1,0,"phenylmethanamine and 3-azabicyclo[3.1.0]hexane-2,4-dione react together to produce 3-benzyl-3-azabicyclo[3.1.0]hexane-2,4-dione."
1,0,"benzyl (6aR,9S,10aR)-9-(diethylcarbamoylamino)-7-methyl-6,6a,8,9,10,10a-hexahydro-4H-indolo[4,3-fg]quinoline-5-carboxylate reacts in the presence of methanol, palladium to produce (6aR,9S,10aR)-9-(diethylcarbamoylamino)-7-methyl-6,6a,8,9,10,10a-hexahydro-4H-indolo[4,3-fg]quinoline-5-carboxylic acid."
1,0,pyrrolidine and 1-(chloromethyl)-2-nitro-4-(trifluoromethyl)benzene react together in the presence of dichloromethane to produce 1-[[2-nitro-4-(trifluoromethyl)phenyl]methyl]pyrrolidine.
1,0,"2-amino-1-[4-[2-(trifluoromethyl)benzoyl]piperazin-1-yl]ethanone and 6-phenylpyridine-3-carboxylic acid react together in the presence of N-ethyl-N-propan-2-ylpropan-2-amine, 1-Ethyl-3-(3′-dimethylaminopropyl)carbodiimide, N,N-dimethylformamide, chlorane, oxidane, 2,2,2-trifluoroacetic acid, 1-hydroxybenzotriazole to produce N-[2-oxo-2-[4-[2-(trifluoromethyl)benzoyl]piperazin-1-yl]ethyl]-6-phenylpyridine-3-carboxamide."
1,0,"tert-butyl 2,4,5,6-tetrahydro-1H-azepino[4,5-b]indole-3-carboxylate and 2-chloro-N,N-dimethylacetamide react together in the presence of N,N-dimethylformamide, hydride, sodium(1+) to produce tert-butyl 6-[2-(dimethylamino)-2-oxoethyl]-1,2,4,5-tetrahydroazepino[4,5-b]indole-3-carboxylate."
0,1,2-[7-fluoro-4-methoxy-1-methyl-5-(2-phenylethyl)indol-3-yl]ethanol and N-benzyl-2-(5-fluoro-4-methoxy-1-methylindol-3-yl)ethanamine react together to produce 2-[7-fluoro-4-methoxy-1-methyl-5-(2-phenylethyl)indol-3-yl]-N-methylethanamine.
1,0,"acetyl acetate and (8R,9S,13S,14R)-3-methoxy-13,16-dimethyl-7,8,9,11,12,14-hexahydro-6H-cyclopenta[a]phenanthren-17-one react together in the presence of prop-1-en-2-yl acetate, 4-methylbenzenesulfonic acid, hydrogen carbonate, sodium(1+) to produce [(8R,9S,13S)-3-methoxy-13,16-dimethyl-6,7,8,9,11,12-hexahydrocyclopenta[a]phenanthren-17-yl] acetate."
1,0,3-methoxycarbonylbenzoic acid reacts in the presence of oxolane to produce methyl 3-(hydroxymethyl)benzoate.
1,0,"ethyl 2-[1-[[4-[(1-methylpyrazole-4-carbonyl)amino]phenyl]methyl]indazol-3-yl]acetate reacts in the presence of oxolane, chlorane, oxidane, lithium(1+), hydroxide to produce 2-[1-[[4-[(1-methylpyrazole-4-carbonyl)amino]phenyl]methyl]indazol-3-yl]acetic acid."
0,1,"16-(1H-imidazol-2-ylmethylidene)-2,5,8-triazatetracyclo[7.7.0.02,6.010,15]hexadeca-1(9),3,5,10,12,14-hexaen-7-one reacts in the presence of acetic acid, N,N-dimethylformamide, palladium to produce 16-(1H-imidazol-2-ylmethyl)-2,5,8-triazatetracyclo[7.7.0.02,6.010,15]hexadeca-1(9),3,5,10,12,14-hexaen-7-one."
0,1,"N,N-dimethyl-2-[5-nitro-2-(1,2,4-triazol-1-yl)pyridin-4-yl]ethenamine reacts in the presence of ethanol, oxoplatinum, molecular hydrogen to produce 5-(1,2,4-triazol-1-yl)-1H-pyrrolo[2,3-c]pyridine."
0,1,"4-methyl-2-pyridin-2-ylpyrimidine-5-carboxylic acid and 5-fluoropyrrolo[2,3-b]pyridin-1-amine react together in the presence of N,N-dimethylformamide, 4-(4,6-dimethoxy-1,3,5-triazin-2-yl)-4-methylmorpholin-4-ium, carbonate, chloride, sodium(1+) to produce N-(5-fluoropyrrolo[2,3-b]pyridin-1-yl)-4-methyl-2-pyridin-2-ylpyrimidine-5-carboxamide."
